cliente_id,plano,contrato,forma_pagamento,canal_aquisicao,tempo_cliente_meses,receita_mensal,desconto_pct,horas_uso_semana,queda_uso_30d_pct,dias_sem_acesso,nota_satisfacao,chamados_90d,falhas_pagamento_90d,reajuste_recente,cancelou_60d
CLI09353,Essencial,Mensal,Cartão,Indicação,28,49.9,0,1.6,6.8,3,8,3,1,1,0
CLI09354,Plus,Mensal,Pix,Busca orgânica,43,79.9,0,1.8,37.3,8,6,2,0,0,0
CLI09355,Plus,Mensal,Pix,Parceiro,22,75.9,5,2.6,37.8,5,9,0,0,1,0
CLI09356,Essencial,Mensal,Boleto,Mídia paga,29,47.4,5,1.6,28.8,11,6,0,1,0,0
CLI09357,Premium,Anual,Boleto,Mídia paga,8,95.92,20,6.6,26.7,4,7,1,1,0,0
CLI09358,Plus,Anual,Boleto,Busca orgânica,21,79.9,0,2.5,46.3,8,6,0,1,0,0
CLI09359,Plus,Mensal,Pix,Mídia paga,14,67.92,15,6.0,24.1,7,5,0,0,0,0
CLI09360,Essencial,Mensal,Cartão,Busca orgânica,7,47.4,5,3.6,20.4,9,7,0,0,1,0
CLI09361,Essencial,Mensal,Cartão,Parceiro,32,49.9,0,5.4,41.3,6,6,0,0,0,0
CLI09362,Essencial,Anual,Pix,Mídia paga,23,49.9,0,0.6,29.3,9,6,1,0,1,0
CLI09363,Plus,Anual,Cartão,Mídia paga,19,79.9,0,13.6,56.7,15,7,1,0,0,1
CLI09364,Plus,Mensal,Cartão,Parceiro,20,75.9,5,3.0,16.3,5,8,0,1,1,0
CLI09365,Plus,Anual,Cartão,Parceiro,9,67.92,15,10.4,8.4,5,9,0,0,0,0
CLI09366,Essencial,Anual,Cartão,Indicação,38,44.91,10,2.3,14.0,5,7,0,0,0,0
CLI09367,Plus,Mensal,Pix,Indicação,38,79.9,0,3.9,31.9,14,8,1,1,0,1
CLI09368,Plus,Mensal,Boleto,Mídia paga,15,79.9,0,6.2,4.7,9,8,1,2,0,0
CLI09369,Plus,Mensal,Cartão,Indicação,10,79.9,0,4.5,54.4,10,8,2,0,0,1
CLI09370,Plus,Anual,Cartão,Busca orgânica,33,79.9,0,10.6,26.0,15,6,2,1,1,1
CLI09371,Premium,Mensal,Pix,Indicação,64,119.9,0,16.9,53.5,3,9,0,0,0,0
CLI09372,Essencial,Mensal,Cartão,Busca orgânica,26,44.91,10,2.0,4.6,6,7,0,1,0,0
CLI09373,Plus,Anual,Boleto,Mídia paga,41,71.91,10,11.0,24.9,7,5,0,0,0,0
CLI09374,Premium,Mensal,Cartão,Indicação,18,119.9,0,1.5,42.6,9,9,0,0,0,0
CLI09375,Plus,Mensal,Cartão,Busca orgânica,29,79.9,0,4.7,62.6,13,6,2,0,0,0
CLI09376,Essencial,Anual,Débito automático,Busca orgânica,4,44.91,10,4.0,18.1,4,6,1,0,0,0
CLI09377,Premium,Anual,Pix,Parceiro,17,119.9,0,3.9,34.7,6,4,1,0,1,0
CLI09378,Essencial,Mensal,Pix,Indicação,10,49.9,0,1.3,27.7,3,7,0,0,0,1
CLI09379,Essencial,Mensal,Cartão,Mídia paga,83,49.9,0,1.4,38.2,16,5,2,0,0,0
CLI09380,Essencial,Anual,Cartão,Parceiro,25,42.42,15,3.8,15.8,11,7,0,0,0,0
CLI09381,Plus,Anual,Cartão,Busca orgânica,96,67.92,15,4.4,47.6,10,7,1,0,0,0
CLI09382,Essencial,Mensal,Débito automático,Mídia paga,25,49.9,0,1.8,13.1,8,8,1,0,1,0
CLI09383,Plus,Mensal,Cartão,Indicação,32,75.9,5,1.6,1.8,5,9,1,1,1,0
CLI09384,Premium,Mensal,Cartão,Busca orgânica,23,101.92,15,8.0,9.8,5,6,4,1,0,0
CLI09385,Plus,Mensal,Pix,Indicação,19,75.9,5,8.4,14.0,6,8,0,1,0,0
CLI09386,Plus,Mensal,Pix,Mídia paga,32,75.9,5,5.2,7.7,7,8,1,0,0,0
CLI09387,Premium,Anual,Cartão,Parceiro,40,101.92,15,10.4,60.9,12,5,2,0,0,1
CLI09388,Plus,Anual,Boleto,Indicação,13,71.91,10,4.6,7.9,7,10,0,2,0,0
CLI09389,Essencial,Anual,Pix,Busca orgânica,19,47.4,5,1.4,36.8,7,9,1,0,0,0
CLI09390,Essencial,Mensal,Boleto,Mídia paga,8,49.9,0,2.2,40.7,8,9,0,1,0,0
CLI09391,Plus,Mensal,Cartão,Busca orgânica,5,79.9,0,4.2,15.0,6,8,0,2,0,0
CLI09392,Premium,Anual,Pix,Busca orgânica,40,119.9,0,10.1,22.4,8,9,0,0,0,0
CLI09393,Plus,Mensal,Cartão,Busca orgânica,37,71.91,10,2.0,5.7,3,7,2,1,0,0
CLI09394,Essencial,Mensal,Cartão,Mídia paga,22,47.4,5,0.5,57.1,8,5,3,1,0,0
CLI09395,Plus,Mensal,Cartão,Indicação,37,71.91,10,3.8,10.0,6,8,0,0,1,0
CLI09396,Plus,Mensal,Cartão,Busca orgânica,41,79.9,0,3.8,43.0,9,7,0,0,0,0
CLI09397,Plus,Mensal,Débito automático,Busca orgânica,51,75.9,5,8.1,46.4,6,5,0,1,0,1
CLI09398,Premium,Mensal,Débito automático,Indicação,4,107.91,10,1.9,33.7,7,7,0,0,0,1
CLI09399,Plus,Anual,Cartão,Busca orgânica,26,67.92,15,2.4,29.2,8,7,0,0,1,0
CLI09400,Plus,Mensal,Cartão,Busca orgânica,10,79.9,0,4.2,23.7,7,9,0,0,0,0
CLI09401,Plus,Mensal,Cartão,Mídia paga,14,79.9,0,0.5,26.8,5,5,0,0,0,0
CLI09402,Plus,Mensal,Pix,Mídia paga,13,63.92,20,2.1,39.1,13,8,1,1,0,0
CLI09403,Plus,Mensal,Cartão,Busca orgânica,31,79.9,0,1.8,85.3,11,4,2,1,0,1
CLI09404,Plus,Mensal,Débito automático,Mídia paga,17,75.9,5,7.5,27.2,7,6,0,0,1,0
CLI09405,Plus,Mensal,Cartão,Busca orgânica,4,67.92,15,2.1,50.9,10,2,1,0,0,0
CLI09406,Plus,Mensal,Débito automático,Busca orgânica,34,75.9,5,6.8,43.0,6,7,1,0,1,0
CLI09407,Plus,Mensal,Débito automático,Busca orgânica,10,71.91,10,19.7,26.2,4,5,0,0,0,0
CLI09408,Essencial,Anual,Cartão,Busca orgânica,11,49.9,0,6.1,0.9,2,8,0,1,1,0
CLI09409,Plus,Mensal,Débito automático,Mídia paga,96,71.91,10,7.2,15.5,5,7,1,0,0,0
CLI09410,Plus,Mensal,Boleto,Mídia paga,59,63.92,20,12.4,11.3,9,8,0,3,0,0
CLI09411,Essencial,Anual,Pix,Indicação,17,47.4,5,6.3,26.4,2,10,1,0,0,0
CLI09412,Essencial,Anual,Cartão,Busca orgânica,12,42.42,15,5.9,4.9,3,5,2,0,0,0
CLI09413,Essencial,Anual,Pix,Indicação,39,49.9,0,2.2,28.2,7,8,0,0,0,0
CLI09414,Premium,Mensal,Cartão,Mídia paga,96,101.92,15,6.6,59.4,7,7,1,0,0,0
CLI09415,Premium,Anual,Boleto,Parceiro,68,95.92,20,4.5,16.4,2,8,1,1,0,0
CLI09416,Plus,Mensal,Pix,Mídia paga,41,67.92,15,7.0,22.5,8,10,0,0,0,0
CLI09417,Essencial,Anual,Débito automático,Busca orgânica,68,49.9,0,0.5,0.9,5,9,0,0,1,0
CLI09418,Plus,Anual,Pix,Indicação,36,71.91,10,5.5,13.1,5,8,0,0,0,0
CLI09419,Plus,Mensal,Cartão,Busca orgânica,65,79.9,0,9.1,1.8,8,6,0,0,0,0
CLI09420,Premium,Anual,Pix,Busca orgânica,15,119.9,0,3.8,43.9,9,9,0,0,0,0
CLI09421,Essencial,Anual,Débito automático,Parceiro,50,49.9,0,1.6,42.2,6,6,0,0,0,0
CLI09422,Essencial,Mensal,Cartão,Busca orgânica,24,49.9,0,3.6,7.8,2,9,0,0,0,0
CLI09423,Plus,Mensal,Cartão,Parceiro,41,75.9,5,6.5,22.4,6,7,1,0,0,0
CLI09424,Essencial,Anual,Boleto,Busca orgânica,70,44.91,10,1.5,33.6,3,8,0,0,0,0
CLI09425,Plus,Mensal,Cartão,Indicação,20,79.9,0,4.9,52.1,11,5,0,1,0,0
CLI09426,Plus,Mensal,Débito automático,Mídia paga,14,79.9,0,7.1,31.3,6,8,1,0,0,0
CLI09427,Essencial,Mensal,Cartão,Indicação,53,47.4,5,4.8,19.8,9,5,1,1,1,0
CLI09428,Essencial,Anual,Débito automático,Busca orgânica,30,47.4,5,1.1,46.1,7,6,2,0,0,0
CLI09429,Plus,Anual,Pix,Indicação,32,75.9,5,1.2,70.2,14,6,1,0,0,0
CLI09430,Premium,Mensal,Cartão,Busca orgânica,14,113.9,5,4.4,27.0,1,7,1,0,0,0
CLI09431,Plus,Anual,Cartão,Busca orgânica,39,63.92,20,9.3,42.2,8,6,3,1,0,0
CLI09432,Essencial,Anual,Cartão,Parceiro,47,49.9,0,2.6,30.1,10,7,1,0,1,0
CLI09433,Plus,Mensal,Débito automático,Mídia paga,17,75.9,5,4.5,63.0,12,5,2,0,0,0
CLI09434,Essencial,Mensal,Cartão,Mídia paga,24,42.42,15,3.1,39.2,10,7,1,1,0,0
CLI09435,Plus,Mensal,Cartão,Busca orgânica,17,75.9,5,1.1,6.9,2,7,1,0,1,0
CLI09436,Plus,Anual,Pix,Indicação,36,79.9,0,5.8,14.2,10,9,1,0,0,0
CLI09437,Essencial,Mensal,Boleto,Mídia paga,59,49.9,0,7.9,15.7,3,8,0,1,0,0
CLI09438,Plus,Mensal,Cartão,Indicação,1,71.91,10,1.4,39.0,9,7,1,1,0,0
CLI09439,Plus,Mensal,Pix,Busca orgânica,18,79.9,0,6.9,35.5,5,5,1,1,1,1
CLI09440,Essencial,Mensal,Boleto,Indicação,81,44.91,10,11.0,1.5,4,9,0,1,0,0
CLI09441,Plus,Mensal,Pix,Mídia paga,22,79.9,0,13.8,25.5,4,6,2,0,0,1
CLI09442,Premium,Mensal,Boleto,Mídia paga,30,107.91,10,3.7,8.5,5,7,1,1,0,0
CLI09443,Plus,Mensal,Pix,Busca orgânica,96,75.9,5,5.6,57.7,8,4,0,1,1,1
CLI09444,Essencial,Anual,Débito automático,Mídia paga,75,44.91,10,3.0,20.0,6,7,0,0,0,0
CLI09445,Plus,Anual,Débito automático,Indicação,38,79.9,0,7.3,4.1,6,10,0,0,0,0
CLI09446,Essencial,Anual,Cartão,Busca orgânica,23,39.92,20,5.0,15.3,8,9,0,0,1,0
CLI09447,Plus,Mensal,Pix,Busca orgânica,46,71.91,10,4.6,15.1,4,6,1,0,0,0
CLI09448,Plus,Mensal,Pix,Mídia paga,17,71.91,10,2.2,59.1,8,5,1,0,1,0
CLI09449,Essencial,Anual,Cartão,Indicação,17,42.42,15,5.2,34.3,5,7,1,0,0,0
CLI09450,Essencial,Mensal,Cartão,Parceiro,10,49.9,0,1.4,34.6,16,6,1,0,1,1
CLI09451,Premium,Mensal,Débito automático,Busca orgânica,15,119.9,0,4.6,10.9,3,10,0,0,0,0
CLI09452,Essencial,Mensal,Cartão,Indicação,23,49.9,0,2.5,31.6,5,7,1,1,0,0
CLI09453,Plus,Mensal,Cartão,Mídia paga,36,79.9,0,11.9,39.0,11,5,1,0,1,0
CLI09454,Plus,Mensal,Cartão,Busca orgânica,38,79.9,0,1.6,24.0,4,7,0,1,0,0
CLI09455,Plus,Anual,Cartão,Busca orgânica,21,67.92,15,4.4,29.2,7,5,1,2,0,0
CLI09456,Essencial,Anual,Pix,Indicação,31,49.9,0,1.3,38.4,9,8,0,0,0,0
CLI09457,Essencial,Anual,Cartão,Busca orgânica,62,49.9,0,1.9,13.1,6,9,0,0,0,0
CLI09458,Essencial,Anual,Cartão,Busca orgânica,44,44.91,10,0.6,26.2,5,5,0,0,0,0
CLI09459,Plus,Anual,Cartão,Indicação,14,79.9,0,2.7,77.4,4,6,0,1,1,0
CLI09460,Premium,Mensal,Boleto,Busca orgânica,26,119.9,0,1.6,20.6,5,7,0,2,0,0
CLI09461,Premium,Mensal,Débito automático,Mídia paga,57,101.92,15,4.6,53.7,7,5,0,2,1,0
CLI09462,Essencial,Anual,Cartão,Mídia paga,16,42.42,15,2.6,8.9,1,9,0,0,0,0
CLI09463,Essencial,Mensal,Cartão,Busca orgânica,13,44.91,10,2.4,36.8,4,8,1,0,1,0
CLI09464,Essencial,Anual,Cartão,Parceiro,17,47.4,5,6.5,16.7,10,7,1,0,0,0
CLI09465,Premium,Mensal,Cartão,Indicação,23,119.9,0,5.5,48.8,12,7,0,1,0,0
CLI09466,Essencial,Mensal,Débito automático,Mídia paga,14,47.4,5,3.3,20.4,4,7,1,0,0,0
CLI09467,Essencial,Anual,Pix,Parceiro,17,47.4,5,3.8,59.6,7,7,1,0,0,0
CLI09468,Plus,Anual,Pix,Mídia paga,63,75.9,5,6.6,63.3,10,5,1,0,0,0
CLI09469,Plus,Anual,Débito automático,Indicação,58,75.9,5,4.8,44.2,5,9,0,0,0,0
CLI09470,Essencial,Mensal,Débito automático,Parceiro,4,47.4,5,8.1,7.5,8,8,1,0,0,0
CLI09471,Plus,Mensal,Cartão,Busca orgânica,6,75.9,5,2.6,61.4,13,8,1,0,0,0
CLI09472,Essencial,Anual,Pix,Indicação,44,49.9,0,4.1,20.3,5,8,1,0,0,0
CLI09473,Essencial,Anual,Cartão,Parceiro,16,49.9,0,1.3,46.2,12,6,1,0,0,0
CLI09474,Essencial,Mensal,Pix,Busca orgânica,12,47.4,5,1.2,48.1,12,7,1,1,1,1
CLI09475,Essencial,Mensal,Cartão,Busca orgânica,34,42.42,15,3.8,19.1,7,6,0,1,0,1
CLI09476,Premium,Mensal,Cartão,Mídia paga,40,95.92,20,7.7,12.6,2,5,1,0,0,0
CLI09477,Plus,Anual,Cartão,Parceiro,44,75.9,5,4.5,26.1,6,8,0,0,0,0
CLI09478,Plus,Mensal,Cartão,Busca orgânica,41,75.9,5,4.9,15.4,5,8,1,0,0,0
CLI09479,Essencial,Anual,Cartão,Parceiro,35,47.4,5,0.9,20.6,5,8,0,0,0,0
CLI09480,Plus,Mensal,Débito automático,Indicação,22,79.9,0,3.1,3.5,3,8,1,0,0,0
CLI09481,Premium,Anual,Cartão,Mídia paga,49,113.9,5,16.8,27.7,9,7,1,0,0,0
CLI09482,Essencial,Anual,Boleto,Busca orgânica,47,47.4,5,4.5,21.4,9,7,0,1,0,0
CLI09483,Premium,Mensal,Cartão,Busca orgânica,53,101.92,15,11.2,13.1,10,8,0,0,0,0
CLI09484,Plus,Mensal,Boleto,Indicação,13,79.9,0,7.1,10.6,6,7,2,0,0,1
CLI09485,Plus,Mensal,Cartão,Indicação,13,79.9,0,9.2,5.5,5,8,1,1,1,0
CLI09486,Essencial,Mensal,Cartão,Busca orgânica,96,49.9,0,2.3,12.0,7,8,0,0,0,0
CLI09487,Plus,Anual,Cartão,Mídia paga,53,79.9,0,6.0,35.1,8,6,0,1,0,1
CLI09488,Plus,Mensal,Cartão,Busca orgânica,16,75.9,5,6.6,19.3,5,7,0,1,0,0
CLI09489,Premium,Mensal,Cartão,Mídia paga,22,95.92,20,14.7,21.8,12,7,1,0,0,0
CLI09490,Premium,Anual,Pix,Mídia paga,41,119.9,0,7.4,24.7,8,8,1,0,1,0
CLI09491,Essencial,Mensal,Cartão,Mídia paga,45,49.9,0,1.1,20.7,3,7,1,0,1,0
CLI09492,Premium,Mensal,Cartão,Mídia paga,5,119.9,0,5.0,13.8,6,9,2,0,0,0
CLI09493,Premium,Anual,Cartão,Mídia paga,33,107.91,10,11.7,13.2,3,8,1,0,0,0
CLI09494,Plus,Anual,Débito automático,Parceiro,47,63.92,20,4.7,35.1,3,7,0,0,0,0
CLI09495,Essencial,Mensal,Cartão,Mídia paga,17,44.91,10,7.5,23.6,6,7,0,1,0,0
CLI09496,Essencial,Mensal,Cartão,Busca orgânica,5,44.91,10,4.8,7.3,4,10,1,0,0,0
CLI09497,Essencial,Mensal,Cartão,Mídia paga,42,44.91,10,7.9,12.7,5,7,1,2,0,0
CLI09498,Essencial,Mensal,Débito automático,Mídia paga,9,39.92,20,1.4,35.3,6,5,1,0,0,1
CLI09499,Premium,Anual,Débito automático,Mídia paga,60,107.91,10,7.0,42.6,3,8,0,1,1,0
CLI09500,Essencial,Mensal,Cartão,Busca orgânica,12,44.91,10,2.8,57.9,8,6,0,0,1,0
CLI09501,Plus,Mensal,Pix,Busca orgânica,31,63.92,20,11.4,24.3,4,7,0,0,0,0
CLI09502,Plus,Mensal,Cartão,Parceiro,6,75.9,5,4.0,37.6,7,7,2,0,0,1
CLI09503,Plus,Anual,Pix,Parceiro,30,79.9,0,4.9,57.0,11,7,0,0,1,0
CLI09504,Essencial,Anual,Débito automático,Busca orgânica,26,39.92,20,2.4,32.8,4,6,1,0,1,1
CLI09505,Plus,Mensal,Débito automático,Busca orgânica,21,75.9,5,5.5,24.4,9,6,3,0,0,0
CLI09506,Plus,Mensal,Cartão,Busca orgânica,17,71.91,10,3.9,10.4,3,7,0,3,0,0
CLI09507,Plus,Mensal,Débito automático,Mídia paga,22,75.9,5,4.3,47.6,3,5,0,0,0,0
CLI09508,Essencial,Mensal,Pix,Indicação,18,39.92,20,1.8,83.1,10,7,2,0,0,0
CLI09509,Plus,Anual,Débito automático,Parceiro,40,71.91,10,7.0,21.7,5,7,0,0,0,0
CLI09510,Essencial,Anual,Débito automático,Busca orgânica,31,44.91,10,3.1,47.9,7,7,0,1,0,0
CLI09511,Plus,Anual,Débito automático,Busca orgânica,29,71.91,10,6.9,2.8,7,9,1,0,0,0
CLI09512,Essencial,Mensal,Cartão,Indicação,30,42.42,15,1.1,47.0,5,6,1,0,0,0
CLI09513,Essencial,Anual,Cartão,Mídia paga,19,42.42,15,2.0,25.8,9,4,1,0,0,1
CLI09514,Plus,Mensal,Cartão,Mídia paga,34,75.9,5,1.7,22.8,7,7,1,0,1,0
CLI09515,Essencial,Mensal,Cartão,Mídia paga,47,44.91,10,3.0,22.3,8,8,0,0,0,0
CLI09516,Premium,Mensal,Cartão,Busca orgânica,37,95.92,20,16.3,31.4,6,8,0,4,0,1
CLI09517,Premium,Anual,Débito automático,Busca orgânica,46,113.9,5,9.1,17.5,6,9,0,0,0,0
CLI09518,Essencial,Anual,Pix,Busca orgânica,40,49.9,0,4.4,30.5,12,8,3,0,0,0
CLI09519,Essencial,Mensal,Pix,Indicação,34,49.9,0,6.2,77.6,12,5,0,1,0,0
CLI09520,Essencial,Anual,Pix,Busca orgânica,10,44.91,10,5.3,44.2,10,5,0,0,1,0
CLI09521,Premium,Anual,Cartão,Busca orgânica,15,119.9,0,2.7,22.4,2,8,0,1,0,0
CLI09522,Plus,Anual,Cartão,Mídia paga,6,71.91,10,4.7,19.4,6,4,1,1,0,0
CLI09523,Essencial,Mensal,Cartão,Indicação,47,42.42,15,2.1,38.1,9,5,0,1,0,0
CLI09524,Plus,Anual,Débito automático,Mídia paga,10,75.9,5,10.6,38.7,9,7,2,0,0,0
CLI09525,Essencial,Anual,Cartão,Indicação,14,49.9,0,2.6,18.8,12,5,1,0,0,0
CLI09526,Plus,Anual,Cartão,Indicação,20,67.92,15,3.7,30.3,9,7,0,1,0,0
CLI09527,Plus,Mensal,Cartão,Busca orgânica,20,75.9,5,4.5,53.5,13,5,1,0,0,0
CLI09528,Essencial,Anual,Pix,Busca orgânica,23,49.9,0,5.0,15.5,8,9,2,0,0,0
CLI09529,Plus,Anual,Boleto,Indicação,48,75.9,5,3.5,59.5,11,6,2,0,0,0
CLI09530,Essencial,Mensal,Débito automático,Parceiro,33,44.91,10,4.9,29.9,3,6,1,0,0,0
CLI09531,Plus,Anual,Cartão,Busca orgânica,38,75.9,5,5.2,1.0,0,7,0,0,0,0
CLI09532,Plus,Mensal,Pix,Busca orgânica,13,75.9,5,0.9,36.2,3,6,3,0,0,1
CLI09533,Premium,Anual,Cartão,Parceiro,39,119.9,0,6.5,28.1,9,8,0,0,0,0
CLI09534,Plus,Mensal,Débito automático,Busca orgânica,12,75.9,5,8.0,18.9,2,9,0,0,0,0
CLI09535,Premium,Mensal,Cartão,Mídia paga,22,107.91,10,7.6,51.4,7,6,0,0,0,0
CLI09536,Essencial,Mensal,Cartão,Mídia paga,17,49.9,0,2.7,20.0,6,7,2,1,0,0
CLI09537,Premium,Mensal,Pix,Busca orgânica,17,95.92,20,18.9,59.4,7,6,3,0,0,0
CLI09538,Essencial,Mensal,Cartão,Indicação,96,49.9,0,3.5,12.9,3,9,2,0,0,0
CLI09539,Plus,Mensal,Boleto,Mídia paga,18,79.9,0,2.4,56.5,7,7,0,0,0,0
CLI09540,Essencial,Mensal,Cartão,Busca orgânica,5,49.9,0,6.5,59.5,6,6,2,0,0,0
CLI09541,Premium,Anual,Boleto,Busca orgânica,46,119.9,0,2.9,54.8,7,3,1,0,0,0
CLI09542,Premium,Mensal,Cartão,Busca orgânica,24,119.9,0,8.8,17.5,8,8,0,0,1,0
CLI09543,Essencial,Mensal,Cartão,Indicação,37,47.4,5,2.1,19.0,4,6,1,0,0,0
CLI09544,Plus,Mensal,Débito automático,Mídia paga,14,67.92,15,1.9,4.7,8,8,0,0,0,0
CLI09545,Plus,Mensal,Pix,Mídia paga,23,79.9,0,5.4,47.0,12,6,1,0,0,0
CLI09546,Essencial,Mensal,Boleto,Mídia paga,26,49.9,0,2.4,25.4,10,7,0,2,0,1
CLI09547,Plus,Anual,Pix,Indicação,25,79.9,0,6.8,22.1,4,9,0,0,0,0
CLI09548,Plus,Mensal,Pix,Parceiro,24,79.9,0,9.0,25.6,4,10,0,1,0,0
CLI09549,Plus,Mensal,Cartão,Mídia paga,44,79.9,0,8.7,9.7,4,8,0,0,0,0
CLI09550,Essencial,Mensal,Boleto,Mídia paga,48,49.9,0,3.8,6.2,6,7,0,1,0,0
CLI09551,Premium,Mensal,Débito automático,Mídia paga,13,119.9,0,7.0,3.6,2,8,2,0,1,0
CLI09552,Essencial,Anual,Pix,Mídia paga,46,49.9,0,3.8,50.9,9,7,3,0,0,0
CLI09553,Plus,Anual,Débito automático,Busca orgânica,15,63.92,20,12.0,22.9,6,8,0,0,0,0
CLI09554,Essencial,Mensal,Cartão,Mídia paga,36,49.9,0,2.1,13.9,4,7,3,1,0,0
CLI09555,Essencial,Mensal,Débito automático,Mídia paga,4,44.91,10,8.5,28.4,5,7,2,0,0,1
CLI09556,Essencial,Mensal,Pix,Indicação,44,49.9,0,1.1,15.0,6,6,2,1,1,1
CLI09557,Essencial,Mensal,Débito automático,Indicação,33,47.4,5,7.6,27.4,8,9,0,2,0,0
CLI09558,Plus,Mensal,Débito automático,Busca orgânica,15,79.9,0,5.7,14.4,6,6,1,0,0,1
CLI09559,Plus,Anual,Cartão,Mídia paga,27,79.9,0,11.9,8.0,5,9,0,1,0,0
CLI09560,Plus,Mensal,Débito automático,Mídia paga,24,79.9,0,3.1,4.4,5,7,0,0,0,0
CLI09561,Plus,Mensal,Débito automático,Mídia paga,29,71.91,10,7.1,31.8,7,7,2,0,1,1
CLI09562,Essencial,Anual,Cartão,Mídia paga,30,39.92,20,5.5,16.1,5,5,0,0,1,0
CLI09563,Essencial,Mensal,Débito automático,Busca orgânica,24,47.4,5,9.0,18.2,5,9,0,0,0,0
CLI09564,Plus,Mensal,Pix,Mídia paga,65,71.91,10,13.0,22.4,3,9,0,0,0,0
CLI09565,Plus,Anual,Débito automático,Busca orgânica,19,75.9,5,4.8,21.0,8,8,0,0,0,0
CLI09566,Plus,Mensal,Débito automático,Mídia paga,35,63.92,20,3.7,41.5,8,7,0,0,1,0
CLI09567,Essencial,Mensal,Cartão,Busca orgânica,32,47.4,5,3.1,12.5,6,6,1,1,1,0
CLI09568,Plus,Anual,Cartão,Parceiro,20,79.9,0,9.7,16.8,5,9,0,0,1,0
CLI09569,Essencial,Anual,Cartão,Indicação,60,44.91,10,4.3,32.8,12,7,0,0,0,1
CLI09570,Plus,Anual,Débito automático,Mídia paga,13,67.92,15,14.4,5.2,4,8,0,3,0,1
CLI09571,Essencial,Mensal,Débito automático,Busca orgânica,40,42.42,15,8.7,47.9,12,8,1,0,0,0
CLI09572,Plus,Mensal,Débito automático,Indicação,35,71.91,10,6.8,34.6,5,5,1,0,0,0
CLI09573,Essencial,Anual,Débito automático,Mídia paga,33,49.9,0,6.7,34.1,4,7,3,0,1,0
CLI09574,Plus,Mensal,Pix,Indicação,27,75.9,5,4.1,74.8,12,7,1,0,1,0
CLI09575,Essencial,Anual,Pix,Busca orgânica,46,47.4,5,5.9,33.9,7,6,2,0,0,0
CLI09576,Plus,Mensal,Boleto,Busca orgânica,10,63.92,20,7.1,22.5,4,6,4,3,0,0
CLI09577,Essencial,Mensal,Cartão,Busca orgânica,15,49.9,0,5.6,18.3,8,7,0,0,0,0
CLI09578,Plus,Anual,Cartão,Busca orgânica,34,75.9,5,2.1,13.8,9,4,2,0,1,0
CLI09579,Essencial,Mensal,Cartão,Busca orgânica,16,44.91,10,7.1,48.5,13,6,2,0,0,0
CLI09580,Essencial,Mensal,Cartão,Indicação,14,49.9,0,5.5,25.0,9,6,0,0,1,0
CLI09581,Plus,Mensal,Pix,Busca orgânica,55,67.92,15,4.2,47.0,7,9,1,0,1,0
CLI09582,Essencial,Anual,Cartão,Busca orgânica,57,44.91,10,1.9,26.8,7,6,1,0,0,0
CLI09583,Essencial,Anual,Cartão,Mídia paga,35,49.9,0,3.2,7.1,7,7,4,1,1,0
CLI09584,Premium,Mensal,Cartão,Busca orgânica,16,107.91,10,14.5,54.0,7,6,0,0,0,0
CLI09585,Plus,Mensal,Cartão,Indicação,19,71.91,10,4.7,13.8,3,6,3,0,1,0
CLI09586,Premium,Mensal,Cartão,Mídia paga,30,119.9,0,5.8,12.2,3,4,1,3,1,0
CLI09587,Essencial,Mensal,Boleto,Indicação,23,39.92,20,1.6,21.5,5,8,0,1,0,0
CLI09588,Plus,Mensal,Pix,Busca orgânica,41,75.9,5,7.3,15.9,8,8,0,0,1,0
CLI09589,Plus,Anual,Débito automático,Mídia paga,11,75.9,5,2.4,18.3,7,6,3,0,0,0
CLI09590,Essencial,Mensal,Pix,Mídia paga,12,44.91,10,3.4,11.3,8,10,0,0,0,0
CLI09591,Plus,Mensal,Cartão,Indicação,24,79.9,0,0.8,55.2,8,6,1,0,0,0
CLI09592,Essencial,Mensal,Débito automático,Busca orgânica,57,44.91,10,4.0,17.1,9,9,0,1,0,0
CLI09593,Premium,Mensal,Cartão,Busca orgânica,35,119.9,0,8.3,2.3,5,7,3,0,0,0
CLI09594,Plus,Mensal,Cartão,Busca orgânica,28,67.92,15,2.1,5.0,4,6,0,1,0,0
CLI09595,Plus,Mensal,Pix,Mídia paga,28,67.92,15,1.7,3.0,5,6,1,0,0,0
CLI09596,Plus,Mensal,Débito automático,Mídia paga,56,71.91,10,8.0,12.7,4,8,1,1,0,0
CLI09597,Essencial,Anual,Boleto,Indicação,74,49.9,0,2.3,24.4,5,8,0,1,0,0
CLI09598,Essencial,Mensal,Cartão,Mídia paga,11,47.4,5,4.1,27.4,5,4,1,1,0,0
CLI09599,Plus,Mensal,Débito automático,Mídia paga,31,63.92,20,12.5,8.1,2,8,0,1,0,0
CLI09600,Plus,Anual,Pix,Parceiro,32,79.9,0,1.5,23.9,6,8,0,0,0,0
CLI09601,Plus,Mensal,Débito automático,Indicação,19,79.9,0,3.5,36.5,9,6,2,0,1,0
CLI09602,Essencial,Mensal,Boleto,Parceiro,14,49.9,0,1.5,25.5,12,7,1,1,0,0
CLI09603,Plus,Anual,Pix,Indicação,5,79.9,0,5.4,46.4,16,7,0,0,1,0
CLI09604,Essencial,Mensal,Cartão,Busca orgânica,27,49.9,0,8.7,18.4,2,9,0,0,1,0
